ANNOSCOLASTICO,CODICESCUOLA,CODICEEDIFICIO,SCUOLABUS,TRASPORTIPUBBLICIURBANI,TRASPORTIPUBBLICIINTERURBANI,TRASPORTIFERROVIARI,MEZZIPRIVATI,TRASPORTODISABILI,PISTACICLABILE,ALTRO
202021,FREE85201X,0600560178,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,PAEE03207P,0820533290,NO,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,PDEE871041,0280842822,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,CSEE590015,0780330497,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,AVEE05903V,0641010008,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,SSEE80804R,0900741756,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,PZRA010045,0760070490,SI,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,CSMM83203R,0781180538,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,RGAA02121E,0880062805,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,FIIC81400P,0480130003,SI,SI,SI,SI,SI,SI,NO,-
202021,NAMM8BQ01T,0630491615,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,ARMM841018,0510170026,SI,SI,NO,SI,SI,SI,NO,-
202021,BREE806042,0740071772,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,PTIC82800A,0470140706,NO,SI,SI,NO,SI,NO,NO,-
202021,NARH06000X,0630600055,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,VIEE80804V,0240553026,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,VIAA84001A,0241162355,NO,NO,SI,NO,SI,NO,NON DEFINITO,tram
202021,BLMM82601L,0250102439,SI,NO,SI,NO,NO,NO,NON DEFINITO,-
202021,ALAA831046,0061380002,SI,NO,SI,SI,SI,SI,NON DEFINITO,-
202021,ALAA80903X,0061680002,SI,NO,NO,NO,SI,NO,NO,-
202021,PDTD04000D,0280324153,NO,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,BRIC820003,0740050740,SI,NO,NO,NO,SI,SI,NO,-
202021,CTEE09000V,0870060005,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,LIIC81900V,0490171008,SI,SI,SI,SI,SI,SI,SI,-
202021,FIEE854017,0480170056,SI,SI,SI,NO,SI,SI,SI,-
202021,MNEE804019,0200700309,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,PRAA812013,0340060015,SI,SI,SI,NO,SI,SI,NO,-
202021,NAMM15100Q,0630010409,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,AGAA82803P,0840100615,NO,NO,NO,NO,SI,NO,NO,-
202021,GREE82702C,0530090007,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,CTAA8AL06D,0870390800,SI,NO,NO,NO,SI,SI,NO,-
202021,LTAA854045,0590140086,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,LTEE82403D,0590010180,NO,SI,NO,NO,NO,NO,NO,-
202021,CTCT71100L,0870291081,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,NASD04000B,0630830019,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,LERF04951N,0750292305,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,SARH010009,0651160535,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,BOAA87201D,0370060153,NO,NO,SI,NO,SI,SI,NO,-
202021,LCIC80500C,0970081682,SI,SI,SI,SI,SI,NO,NON DEFINITO,-
202021,NAEE8FQ019,0630750003,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,VEIS02700X,0270243835,NO,SI,NO,NO,SI,NO,SI,-
202021,RCAA861015,0800570153,SI,SI,NO,NO,NO,NO,NON DEFINITO,-
202021,SAEE89101R,0651160020,NO,SI,SI,SI,SI,NO,NON DEFINITO,-
202021,REAA83204D,0350260001,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,NAEE8DW02D,0630600041,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,NOAA80602R,0031210001,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,CSMM8AM015,0781570904,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,BATA033013,0720010749,NO,NO,SI,SI,NO,SI,NO,-
202021,PGAA859039,0540390014,NO,SI,NO,SI,SI,SI,NO,-
202021,VEMM833014,0270442747,SI,SI,NO,NO,SI,SI,NO,-
202021,LIAA00203D,0490091027,SI,SI,SI,NO,SI,SI,NO,-
202021,TSPS03000B,0320060122,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,CBEE83203V,0700170040,SI,NO,NO,NO,NO,NO,NO,-
202021,PZRH02802C,0760480528,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,FREE056007,0600060280,SI,SI,NO,NO,SI,NO,NO,-
202021,VAEE81904G,0121170735,NO,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,UDEE857034,0301290027,SI,SI,SI,NO,SI,SI,SI,-
202021,BSIC84700E,0171600826,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,LIEE00208X,0490091028,NO,SI,SI,NO,NO,NO,NO,-
202021,ANEE84603P,0420170238,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,AVTA02850A,0640080002,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,MNMM80201L,0200190200,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,PNTF00601Q,0930070016,NO,NO,SI,NO,SI,NO,SI,-
202021,SSCT70700L,0900630381,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,MIEE8FE018,0150240478,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,AGMM812028,0840151899,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,BAIC891003,0720220421,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,BGAA89201R,0162462184,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,LIEE814041,0490091041,NO,SI,SI,NO,SI,NO,NO,-
202021,MIAA8B3022,0151770241,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,RMEE805015,0580910378,NO,SI,NO,NO,NO,NO,NON DEFINITO,-
202021,BAEE82201P,0720100080,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,SRMM80501N,0890174870,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,AQEE82703E,0660440254,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,BOAA840023,0370310033,SI,SI,NO,SI,SI,NO,NON DEFINITO,-
202021,FRAA83905C,0600330335,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,TSIS00400D,0320060109,NO,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,FREE82105C,0600130000,SI,NO,NO,NO,SI,SI,NO,NO
202021,AGMM86401X,0840282299,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,PIMM838013,0500290203,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,PAAA83401T,0820432241,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,LEPS006014,0750162215,NO,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,FGTE02050G,0710240479,NO,SI,SI,NO,SI,NO,SI,-
202021,COTF00201X,0131430568,SI,SI,SI,NO,SI,SI,NO,-
202021,RMEE8DT032,0580470753,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,PAAA042063,0820533260,NO,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,RMEE8DF02C,0580070145,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,NAEE8ES03T,0630230018,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,TOMM8BL015,0013020004,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,COEE832026,0132510416,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,MEIC869006,0830483286,SI,SI,NO,NO,SI,SI,NO,-
202021,CSIC88400A,0780030045,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,GEAA824013,0100250032,NO,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,CAMM87001X,0920090554,NO,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,PREE833019,0340270392,SI,SI,SI,NO,SI,SI,SI,-
202021,BSAA85501A,0170750979,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,RIAA82402Q,0570350047,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,TOAA89304A,0012690001,SI,NO,NO,NO,SI,NO,NO,-
202021,VAIC865004,0120390347,NO,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,TVEE876057,0260911226,SI,SI,NO,NO,SI,NO,NON DEFINITO,Pista ciclopedonale
202021,CAMM840025,1110470314,SI,SI,NO,NO,SI,SI,NO,-
202021,BGMM84201X,0160751384,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,BAAA83601B,0720120104,SI,NO,NO,NO,SI,SI,NO,-
202021,ANAA83003X,0420210108,SI,SI,SI,NO,SI,SI,NO,-
202021,CZAA818036,0791170650,SI,SI,SI,SI,NO,NO,NON DEFINITO,-
202021,MIMM8EP018,0152061722,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,PZAA87901R,0760630789,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,CZAA850021,0791600927,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,BIEE81801R,0960770003,NO,NO,SI,NO,SI,SI,NO,-
202021,LEAA85502L,0750800581,SI,NO,NO,SI,SI,SI,NON DEFINITO,-
202021,ROPC00101T,0290014097,NO,NO,SI,NO,SI,NO,NO,-
202021,FIMM82903G,0480530003,SI,SI,SI,NO,SI,SI,NO,-
202021,PAMM8AX018,0820533375,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,CEIC82300Q,0610070772,SI,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,BGMM81301X,0160240474,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,FGMM82404R,0710620250,SI,SI,NO,NO,SI,SI,NO,-
202021,TOPC06000D,0011910024,NO,SI,SI,SI,SI,NO,NON DEFINITO,-
202021,PREE81203A,0340010096,SI,SI,SI,NO,SI,SI,NO,-
202021,CETD023016,0610820029,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,GEAA815029,0100030099,SI,SI,SI,NO,NO,SI,NON DEFINITO,-
202021,MIAA8C101X,0151460013,NO,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,PDRI01801P,0280324255,NO,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,NAMM850013,0630260883,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,UDMM83701Q,0301000003,SI,SI,NO,SI,SI,SI,NO,-
202021,RCEE85702Q,0800630014,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,PSRI00301P,0410130325,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,BAIC89400E,0720010362,SI,NO,SI,SI,SI,SI,NO,-
202021,BIAA802056,0960640001,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,MIMM8BH018,0150601196,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,APEE821031,0440070008,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,ENPS019018,0860121855,SI,SI,SI,NO,SI,SI,SI,-
202021,MIMM8DF01T,0151461143,NO,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,BATF230001,0720060820,NO,SI,NO,NO,NO,NO,SI,-
202021,CSAA19001C,0780701458,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,VITF05000Q,0240124053,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,FEAA82401V,0380190220,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,TAAA86801G,0730270011,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,RMPS06901L,0580911785,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,COAA823026,0130410036,SI,SI,SI,NO,SI,NO,NO,-
202021,APAA838024,1090400069,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,LTAA83003G,0590320140,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,CTIC830005,0870040924,SI,SI,SI,NO,SI,SI,NO,-
202021,BNAA841026,0620191273,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,SAEE158024,0651351773,NO,SI,NO,SI,NO,NO,NON DEFINITO,-
202021,RMIS104008,0581041347,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,FGRH100008,0710280228,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,PEAA81602Q,0680330001,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,VTEE80901E,0560150038,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,ANEE806049,0420200324,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,BIEE80601E,0960030002,SI,SI,SI,NO,SI,NO,NO,-
202021,LCMM81201L,0970832024,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,TORI01201D,0011250028,NO,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,PGEE023105,0540320102,SI,NO,NO,NO,SI,SI,NO,-
202021,NOEE819079,0031140001,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,VIEE829051,0241040941,SI,NO,SI,NO,SI,SI,SI,-
202021,RMPC39000C,0580091668,SI,SI,NO,NO,SI,SI,NON DEFINITO,navetta messa a disposizione della scuola
202021,NAIS02300T,0630610002,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,VEAA84101V,0270423547,NO,SI,NO,NO,NO,NO,NO,A PIEDI
202021,RCEE84603A,0800030461,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,NON DEFINITO,-
202021,PDEE888017,0280603954,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,NAAA8DG013,0630491349,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,BAIC81900R,0720060348,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,RMMM885011,0580380001,SI,SI,NO,NO,NO,NO,NON DEFINITO,-
202021,AQAA835016,0660150268,SI,NO,SI,SI,SI,SI,NON DEFINITO,-
202021,BGEE839026,0160580213,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,MNEE805015,0200260163,SI,NO,SI,NO,SI,SI,NO,-
202021,SSEE855028,0900640173,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,ORIS009007,0950381701,NO,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,RCEE862049,0800380398,SI,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,BOAA81401D,0370010901,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,RCEE83915R,0800390403,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,VCIC803002,0021330003,SI,NO,SI,NO,SI,NO,SI,-
202021,LOEE814046,0980450603,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,PIMM829029,0500140400,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,IMTN00402T,0080550111,NO,SI,SI,NO,SI,NO,NO,-
202021,MBEE8CP01D,1080060797,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,CAAA89901B,0920510044,NO,SI,NO,NO,SI,NO,NON DEFINITO,250
202021,MEAA84903X,0830663918,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,CTEE89704R,0870152600,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,MIMM8CR017,0151461117,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,FEIS01200X,0380080231,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,MTAA83201P,0770210709,SI,SI,NO,NO,SI,SI,NO,-
202021,PRRH006039,0340320159,NO,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,NAEE81001N,0630491953,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,UDEE852031,0300870003,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,MEAA87801T,0830813144,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,UDRI004017,0300460011,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,VVMM82001V,1020360983,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,PZEE88804X,0760630752,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,TOMM8AB02Q,0011600003,SI,NO,SI,NO,SI,SI,NO,-
202021,BORI024024,0370240439,SI,NO,SI,SI,SI,NO,SI,-
202021,RMEE863015,0580910055,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,TPIC82500N,0810212045,SI,NO,NO,NO,NO,NO,NO,-
202021,RMPS65000Q,0580911455,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,CNEE864021,0040290031,SI,SI,NO,NO,SI,SI,NO,-
202021,CEPS03000C,0610491385,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,VCAA810012,0021580032,SI,SI,SI,NO,SI,NO,NO,-
202021,SSAA82203R,0900360121,SI,NO,NO,NO,SI,NO,NO,-
202021,VVMM82201E,1020441032,SI,NO,NO,NO,SI,SI,NO,-
202021,UDMM81502X,0301370004,SI,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,CAEE82304E,1110540313,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,RMEE8EX03X,0580910349,NO,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,MBEE8F902D,1080270166,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,NOMM82901L,0031490009,NO,NO,NO,NO,SI,NO,NO,SUL LATO OPPOSTO DELLA VIA RISPETTO ALLA SC. MEDIA
202021,CHTA02000X,0690870808,SI,SI,SI,NO,SI,SI,NO,-
202021,PDIC896004,0280321831,SI,SI,NO,NO,SI,SI,SI,-
202021,VAMM837022,0120470353,SI,NO,NO,NO,SI,SI,NO,-
202021,RMEE8FV03V,0580910335,NO,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,MBEE8BS02B,1080140001,SI,NO,NO,NO,SI,NO,NON DEFINITO,Piedibus
202021,RCEE826013,0800251233,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,MBEE8F803P,1080332786,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,APEE83503V,0440660219,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,BIPS00401B,0960200015,NO,SI,SI,NO,SI,NO,NO,-
202021,SIMM81501X,0520011002,NO,NO,NO,NO,SI,NO,NO,-
202021,VRIS00700A,0230963896,SI,NO,SI,NO,SI,SI,NO,-
202021,APMM809039,0440120287,SI,SI,SI,NO,SI,SI,NO,-
202021,NAIC892004,0630491804,NO,SI,SI,SI,NO,NO,NON DEFINITO,-
202021,PCRA00201V,0330320174,NO,SI,SI,NO,SI,NO,SI,-
202021,CTEE87502T,0870152060,NO,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,BNIC848003,0620590002,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,SPRH010006,0110150075,NO,SI,SI,SI,SI,NO,NO,-
202021,NAEE12800Q,0630240006,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,PAMM041005,0820534353,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,VVIC83300X,1020270959,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,SIMM81102N,0520370010,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,CAIC81300P,1110010877,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,CEAA8AK016,0611021568,SI,NO,NO,NO,SI,SI,NO,-
202021,BAAA831018,0720250166,SI,NO,SI,NO,SI,SI,NO,-
202021,MTMM81801L,0770080155,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,VRMM85501L,0230254237,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,ROAA816011,0290041483,SI,SI,SI,NO,SI,SI,NO,-
202021,VCEE803036,0020320002,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,CZEE842027,0790120542,SI,NO,SI,SI,SI,SI,NON DEFINITO,-
202021,GEAA853024,0100250007,NO,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,MOEE82102R,0360070158,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,SAAA8B208C,0650371032,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,NAMM8B7012,0630741980,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,PAEE8AH037,0820420748,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,LCEE81302E,0970251783,SI,NO,SI,NO,SI,NO,NON DEFINITO,a piedi
202021,PAIC8AB004,0820534735,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,LUIS02100D,0460335080,NO,SI,NO,NO,SI,SI,SI,-
202021,MIIC8EH003,0150811220,NO,SI,NO,NO,SI,SI,NO,-
202021,ROEE80006T,0290321816,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,FOEE821026,0400120145,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,CHMM82201N,0690420275,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,RERA030001,0350200306,NO,NO,SI,NO,SI,SI,NO,-
202021,RMMM8G7012,0580794002,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,CSAA878043,0781420385,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,RGEE83601D,0880033352,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,CHPC00901N,0690460260,SI,SI,NO,SI,SI,SI,SI,-
202021,PGAA82905G,0540220149,SI,NO,NO,NO,SI,SI,NON DEFINITO,-
202021,BAMM83701B,0720310605,SI,SI,NO,NO,SI,SI,NO,-
202021,RMIC8DQ001,0580743340,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,TOEE8BB02B,0012650013,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,PIEE83602D,0500310101,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,FOEE03000X,0400080041,SI,SI,SI,NO,SI,SI,NO,-
202021,VEIC83400V,0270423541,SI,SI,NO,NO,SI,SI,NO,-
202021,SPAA80802R,0110130091,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,SVMM817026,0090130116,SI,SI,SI,NO,NO,NO,NON DEFINITO,-
202021,FREE851025,0600740227,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,TETD00151E,0670310326,NO,NO,SI,NO,SI,NO,NO,-
202021,CNAA82103V,0041330007,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,GEEE833046,0100250757,SI,SI,NO,NO,SI,SI,NO,-
202021,REEE82301R,0350100260,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,CTIC8AM007,0870412204,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,LCEE828028,0970451795,NO,SI,NO,NO,SI,NO,SI,RAGGIUNGIBILE A PIEDI
202021,MOAA824023,0360100023,SI,NO,NO,NO,SI,SI,SI,-
202021,LTAA85001P,0590111806,NO,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,ANAA84501G,0420170594,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,PRMM82201T,0340070101,SI,NO,SI,SI,SI,SI,SI,-
202021,LEEE85605R,0750170222,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,POEE804016,1000050030,SI,SI,NO,NO,SI,NO,NO,-
202021,NAEE15201N,0630500234,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,PTIC829006,0470140702,SI,SI,SI,NO,SI,SI,NO,-
202021,VIIC84600C,0240052620,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,MIEE8DW042,0151460437,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,CZEE822011,0790390142,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,RIAA82003D,0570160108,SI,SI,SI,NO,SI,NO,NO,-
202021,RMIS071006,0580790630,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,CEEE8AM013,0610420629,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,CSAA885013,0780290492,SI,NO,NO,NO,SI,NO,NO,-
202021,TOIS044009,0012720274,NO,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,PAMM83003R,0820121883,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,REMM84401R,0350430250,SI,SI,NO,NO,SI,SI,NON DEFINITO,-
202021,RMEE841018,0580910448,SI,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,RCTF02201A,0800551152,NO,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,NOEE81204B,0031220002,SI,SI,SI,SI,SI,SI,NO,-
202021,PDAA85102C,0280722086,NO,SI,SI,NO,SI,NO,NO,-
202021,TOTD03101D,0012650023,NO,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,BSIC887001,0170290347,NO,SI,SI,NO,SI,SI,SI,-
202021,PAIS02400E,0820534747,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,SRPS02301R,0890022898,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,CEEE85401D,0610140112,SI,SI,SI,SI,SI,SI,NON DEFINITO,-
202021,POIS00300C,1000050002,NO,SI,NO,NO,SI,NO,NON DEFINITO,-
202021,CEMM898016,0610540287,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,CTEE830039,0870040999,SI,SI,SI,NO,SI,SI,SI,-
202021,CZAA85808T,0790230041,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,SRTL02951B,0890171579,NO,SI,NO,NO,NO,NO,NON DEFINITO,-
202021,COIC840002,0131470316,SI,NO,SI,SI,SI,NO,NON DEFINITO,-
202021,CEMM14300V,0610521937,NO,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,PSAA83902G,0410680098,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,CAAA09302E,0920090021,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,BNEE842038,0620480001,NO,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,ALIS00700D,0061210007,NO,SI,SI,NO,SI,SI,NO,-
202021,NAEE172075,0630620492,SI,NO,NO,NO,NO,SI,NON DEFINITO,X
202021,RMEE8E201P,0580913302,SI,SI,NO,NO,SI,SI,NON DEFINITO,SERVIZIO SCUOLABUS PER ALUNNI ROM
202021,PSEE81701V,0410440121,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,MBIC8DP002,1080511183,SI,SI,NO,NO,SI,NO,NO,-
202021,PZRA010045,0760070735,SI,NO,NO,NO,NO,NO,NON DEFINITO,-
202021,CZAA84303V,0790940722,SI,NO,NO,NO,SI,NO,NON DEFINITO,-
202021,PDEE839045,0281011969,SI,SI,SI,NO,SI,NO,NON DEFINITO,-
202021,RMTD049017,0580651467,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,PZAA85801Q,0760060553,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,FRRH029015,0600850544,SI,SI,SI,NO,SI,SI,NO,-
202021,NAEE142002,0630351552,SI,NO,SI,NO,SI,NO,NON DEFINITO,-
202021,PAAA83003L,0820551789,SI,SI,SI,NO,SI,SI,NON DEFINITO,-
202021,PTEE82805L,0470070003,SI,SI,SI,NO,SI,SI,NO,-
202021,CRMM80802B,0190880184,SI,NO,SI,NO,SI,SI,NON DEFINITO,-
202021,PDMM870011,0280071241,NO,SI,NO,SI,SI,NO,NO,-
